                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    149,                 1.4957,                0.98545,                 1.6155,                0.75563,                 0.7341,                0.79326,                0.42628,                 1.6354,                0.91275,                 1.6678,               0.002674,               0.002674,               0.002674
                    150,                 1.4963,                0.97098,                 1.6102,                0.79012,                0.72355,                0.79673,                0.42074,                   1.64,                0.91916,                 1.6733,              0.0026245,              0.0026245,              0.0026245
                    151,                 1.4919,                0.98914,                 1.6092,                0.78791,                0.71821,                0.79542,                0.41859,                 1.6352,                0.93425,                 1.6725,               0.002575,               0.002575,               0.002575
                    152,                 1.5041,                0.99077,                 1.6127,                0.79411,                0.71676,                0.79756,                0.41932,                 1.6249,                0.93008,                 1.6562,              0.0025255,              0.0025255,              0.0025255
                    153,                 1.4843,                0.97381,                 1.5984,                0.75986,                0.73988,                0.78977,                0.42293,                 1.6227,                0.92437,                 1.6563,               0.002476,               0.002476,               0.002476
                    154,                 1.4811,                0.98522,                 1.5926,                 0.7777,                0.71532,                0.78949,                0.42481,                 1.6164,                0.94036,                 1.6539,              0.0024265,              0.0024265,              0.0024265
                    155,                 1.4836,                0.98868,                    1.6,                0.78007,                0.72688,                0.79713,                0.42338,                 1.6406,                0.92241,                 1.6634,               0.002377,               0.002377,               0.002377
                    156,                 1.4765,                0.98393,                 1.6008,                0.76879,                0.73555,                 0.7904,                0.42395,                 1.6038,                0.93079,                 1.6508,              0.0023275,              0.0023275,              0.0023275
                    157,                 1.4772,                0.98085,                 1.5995,                0.77784,                0.73844,                0.79975,                0.42398,                 1.6298,                0.91755,                 1.6562,               0.002278,               0.002278,               0.002278
                    158,                 1.4713,                0.97605,                 1.5954,                0.77634,                0.73235,                0.79874,                0.42343,                 1.6345,                  0.909,                 1.6641,              0.0022285,              0.0022285,              0.0022285
                    159,                 1.5009,                0.99795,                 1.6115,                0.77013,                0.74277,                0.79956,                 0.4276,                 1.6278,                0.91009,                 1.6595,               0.002179,               0.002179,               0.002179
                    160,                 1.4653,                0.97732,                 1.5857,                0.75111,                0.76445,                0.79952,                0.42628,                 1.6218,                0.90034,                 1.6594,              0.0021295,              0.0021295,              0.0021295
                    161,                 1.4838,                0.98084,                 1.6015,                0.78677,                0.71965,                0.79928,                 0.4266,                 1.6121,                0.91746,                 1.6531,                0.00208,                0.00208,                0.00208
                    162,                 1.4882,                 0.9785,                 1.6021,                0.74717,                0.75578,                0.79348,                0.42171,                 1.6398,                0.91059,                 1.6596,              0.0020305,              0.0020305,              0.0020305
                    163,                 1.4593,                0.96934,                 1.5839,                0.76276,                0.75867,                 0.7992,                0.43061,                 1.6197,                0.90092,                 1.6478,               0.001981,               0.001981,               0.001981
                    164,                 1.4805,                0.96856,                 1.5933,                0.78149,                 0.7341,                0.79992,                 0.4261,                 1.6401,                0.90426,                  1.654,              0.0019315,              0.0019315,              0.0019315
                    165,                 1.4489,                0.95917,                 1.5717,                0.76104,                0.73844,                0.79035,                0.42359,                 1.6321,                0.91045,                 1.6646,               0.001882,               0.001882,               0.001882
                    166,                 1.4642,                 0.9617,                 1.5784,                0.78295,                0.72459,                0.79453,                0.41674,                 1.6417,                0.91186,                 1.6689,              0.0018325,              0.0018325,              0.0018325
                    167,                 1.4572,                0.98295,                 1.5894,                0.77763,                 0.7211,                0.79306,                0.42147,                 1.6445,                0.91485,                 1.6733,               0.001783,               0.001783,               0.001783
                    168,                 1.4703,                0.95678,                 1.5947,                0.78255,                0.73847,                0.79944,                0.42636,                 1.6286,                0.90765,                 1.6657,              0.0017335,              0.0017335,              0.0017335
                    169,                 1.4454,                0.95248,                 1.5738,                0.80021,                0.70954,                0.79651,                0.42796,                 1.6381,                0.90278,                 1.6706,               0.001684,               0.001684,               0.001684
                    170,                 1.4501,                0.94871,                 1.5652,                0.78858,                0.72543,                0.80017,                 0.4298,                 1.6226,                0.90819,                 1.6639,              0.0016345,              0.0016345,              0.0016345
                    171,                 1.4562,                0.95222,                 1.5735,                0.76828,                0.73786,                0.79485,                0.42065,                 1.6555,                0.91794,                 1.6749,               0.001585,               0.001585,               0.001585
                    172,                 1.4527,                0.96311,                 1.5746,                0.77813,                0.73266,                0.79686,                0.42264,                 1.6391,                0.91813,                 1.6746,              0.0015355,              0.0015355,              0.0015355
                    173,                 1.4446,                0.93639,                 1.5671,                 0.7913,                0.73121,                 0.7928,                  0.419,                 1.6453,                0.92122,                 1.6743,               0.001486,               0.001486,               0.001486
                    174,                  1.432,                0.95246,                 1.5572,                0.80688,                0.70642,                0.79572,                0.41992,                 1.6407,                0.93251,                 1.6684,              0.0014365,              0.0014365,              0.0014365
                    175,                 1.4363,                0.93893,                 1.5667,                 0.7668,                0.72977,                0.79343,                0.42088,                  1.653,                 0.9147,                 1.6849,               0.001387,               0.001387,               0.001387
                    176,                 1.4318,                0.93557,                 1.5586,                0.75857,                 0.7341,                0.78613,                0.41865,                 1.6414,                 0.9189,                 1.6752,              0.0013375,              0.0013375,              0.0013375
                    177,                 1.4414,                0.94864,                 1.5598,                0.78708,                0.72116,                0.79143,                0.42268,                 1.6465,                 0.8991,                 1.6763,               0.001288,               0.001288,               0.001288
                    178,                 1.4232,                0.93289,                 1.5537,                0.78604,                0.71672,                0.78738,                0.41898,                 1.6444,                0.90799,                 1.6802,              0.0012385,              0.0012385,              0.0012385
                    179,                 1.4412,                0.94373,                 1.5634,                0.77439,                0.71965,                0.78834,                0.41886,                 1.6475,                0.90619,                 1.6811,               0.001189,               0.001189,               0.001189
                    180,                 1.4424,                0.94884,                 1.5652,                0.75996,                0.73659,                 0.7893,                0.41436,                 1.6664,                 0.9099,                  1.684,              0.0011395,              0.0011395,              0.0011395
                    181,                 1.4281,                0.93294,                 1.5561,                  0.781,                0.71635,                 0.7886,                0.41758,                 1.6476,                0.91046,                 1.6763,                0.00109,                0.00109,                0.00109
                    182,                 1.4288,                0.93482,                  1.558,                0.76931,                0.72832,                0.79154,                0.41793,                 1.6606,                0.90853,                 1.6858,              0.0010405,              0.0010405,              0.0010405
                    183,                 1.4038,                 0.9107,                 1.5367,                 0.8069,                0.69364,                0.79686,                0.41527,                 1.6569,                0.91506,                 1.6866,               0.000991,               0.000991,               0.000991
                    184,                 1.4075,                0.93281,                 1.5467,                0.76975,                0.74881,                0.79672,                0.41944,                 1.6538,                0.90941,                 1.6902,              0.0009415,              0.0009415,              0.0009415
                    185,                 1.4265,                 0.9443,                 1.5582,                0.75862,                0.74031,                0.79401,                0.41923,                 1.6425,                 0.9161,                 1.6821,               0.000892,               0.000892,               0.000892
                    186,                 1.4206,                 0.9082,                 1.5513,                0.78293,                0.72969,                0.80275,                 0.4186,                   1.66,                0.90091,                 1.6842,              0.0008425,              0.0008425,              0.0008425
                    187,                 1.4191,                0.92723,                 1.5493,                0.77666,                0.73266,                0.79953,                0.42105,                 1.6462,                 0.9018,                 1.6787,               0.000793,               0.000793,               0.000793
                    188,                 1.4196,                0.91703,                 1.5511,                  0.775,                0.72543,                0.79808,                  0.423,                 1.6459,                0.89864,                 1.6758,              0.0007435,              0.0007435,              0.0007435
                    189,                 1.4017,                 0.9106,                 1.5353,                0.79214,                0.71387,                0.79466,                0.42028,                 1.6488,                0.90099,                 1.6779,               0.000694,               0.000694,               0.000694
                    190,                 1.4086,                0.91431,                 1.5454,                0.80581,                0.71098,                0.80034,                0.42119,                 1.6492,                0.90726,                  1.677,              0.0006445,              0.0006445,              0.0006445
                    191,                 1.3571,                0.82848,                  1.497,                0.77398,                0.73237,                0.79768,                 0.4203,                 1.6589,                0.89501,                 1.6846,               0.000595,               0.000595,               0.000595
                    192,                 1.3451,                 0.8357,                 1.4946,                0.79178,                0.72688,                0.79436,                0.41939,                  1.657,                0.90081,                 1.6844,              0.0005455,              0.0005455,              0.0005455
                    193,                 1.3547,                0.83383,                 1.5014,                0.78472,                0.71965,                0.78896,                0.41912,                 1.6468,                0.90216,                 1.6877,               0.000496,               0.000496,               0.000496
                    194,                 1.3446,                0.82847,                 1.4948,                0.79558,                0.71532,                0.79347,                0.42041,                  1.651,                0.90126,                 1.6919,              0.0004465,              0.0004465,              0.0004465
                    195,                 1.3314,                 0.8123,                  1.483,                0.79713,                0.70954,                0.79427,                0.42102,                 1.6526,                0.90036,                 1.6945,               0.000397,               0.000397,               0.000397
                    196,                 1.3396,                0.80569,                 1.4946,                0.80544,                0.71188,                0.79425,                0.41958,                 1.6537,                0.89414,                 1.6933,              0.0003475,              0.0003475,              0.0003475
                    197,                 1.3357,                0.81748,                  1.493,                0.79972,                0.71676,                0.79062,                0.42012,                 1.6542,                0.89383,                 1.6964,               0.000298,               0.000298,               0.000298
                    198,                 1.3345,                0.80974,                 1.4854,                0.80076,                 0.7202,                0.79179,                0.41653,                 1.6583,                0.89407,                 1.7015,              0.0002485,              0.0002485,              0.0002485
                    199,                 1.3392,                   0.82,                 1.4965,                0.80056,                0.71532,                0.79149,                0.41782,                 1.6552,                0.89467,                 1.6967,               0.000199,               0.000199,               0.000199
                    200,                   1.33,                0.80766,                 1.4866,                0.79343,                0.71604,                0.79116,                0.41636,                 1.6594,                0.89778,                 1.7031,              0.0001495,              0.0001495,              0.0001495
